row_id,batch,duplicate_group_id,duplicate_group_size,duplicate_representative,excluded_duplicate_filenames,image_path,image_filename,doc_type,question,absent_target,answer,capability,answer_mode,final_label,verification_status,evidence_note,absence_evidence_type,absence_check_result,audit_caveat,image_sha256
docvqa-manual-batch2-expanded-not_found-027,docvqa_audit_batch2_expanded,batch2-exact-06,3,True,docvqa_491c4e868e53fe2d.png;docvqa_5cd4d3c9186d9c68.png,data/docminibench_v0_images/docvqa_2594de3217d7478c.png,docvqa_2594de3217d7478c.png,annual_report_brand_article,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the annual report brand-article page.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,1b63e1ed4ec2e7da7b64c20393c674105b43613798ede1eeba4c029752c29273
docvqa-manual-batch2-expanded-not_found-028,docvqa_audit_batch2_expanded,batch2-exact-06,3,True,docvqa_491c4e868e53fe2d.png;docvqa_5cd4d3c9186d9c68.png,data/docminibench_v0_images/docvqa_2594de3217d7478c.png,docvqa_2594de3217d7478c.png,annual_report_brand_article,What is the payment due date?,payment_due_date,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No payment due date or due-date field is visible on the annual report brand-article page.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,1b63e1ed4ec2e7da7b64c20393c674105b43613798ede1eeba4c029752c29273
docvqa-manual-batch2-expanded-not_found-029,docvqa_audit_batch2_expanded,batch2-exact-06,3,True,docvqa_491c4e868e53fe2d.png;docvqa_5cd4d3c9186d9c68.png,data/docminibench_v0_images/docvqa_2594de3217d7478c.png,docvqa_2594de3217d7478c.png,annual_report_brand_article,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the annual report brand-article page.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,1b63e1ed4ec2e7da7b64c20393c674105b43613798ede1eeba4c029752c29273
docvqa-manual-batch2-expanded-not_found-030,docvqa_audit_batch2_expanded,batch2-exact-06,3,True,docvqa_491c4e868e53fe2d.png;docvqa_5cd4d3c9186d9c68.png,data/docminibench_v0_images/docvqa_2594de3217d7478c.png,docvqa_2594de3217d7478c.png,annual_report_brand_article,What is the purchase order number?,purchase_order_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No purchase order number, PO number, or purchase-order field is visible on the annual report brand-article page.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,1b63e1ed4ec2e7da7b64c20393c674105b43613798ede1eeba4c029752c29273
docvqa-manual-batch2-expanded-not_found-031,docvqa_audit_batch2_expanded,batch2-exact-07,1,True,,data/docminibench_v0_images/docvqa_321ebde4ec0aa3e6.png,docvqa_321ebde4ec0aa3e6.png,temporary_payment_detail_report,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the temporary payment detail report.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,b94537631214a13c1ffea3f851650ae396d0008ce4362bd007b71d45e730caaf
docvqa-manual-batch2-expanded-not_found-032,docvqa_audit_batch2_expanded,batch2-exact-07,1,True,,data/docminibench_v0_images/docvqa_321ebde4ec0aa3e6.png,docvqa_321ebde4ec0aa3e6.png,temporary_payment_detail_report,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the temporary payment detail report.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,b94537631214a13c1ffea3f851650ae396d0008ce4362bd007b71d45e730caaf
docvqa-manual-batch2-expanded-not_found-033,docvqa_audit_batch2_expanded,batch2-exact-07,1,True,,data/docminibench_v0_images/docvqa_321ebde4ec0aa3e6.png,docvqa_321ebde4ec0aa3e6.png,temporary_payment_detail_report,What is the payment due date?,payment_due_date,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No payment due date or due-date field is visible on the temporary payment detail report.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,b94537631214a13c1ffea3f851650ae396d0008ce4362bd007b71d45e730caaf
docvqa-manual-batch2-expanded-not_found-034,docvqa_audit_batch2_expanded,batch2-exact-07,1,True,,data/docminibench_v0_images/docvqa_321ebde4ec0aa3e6.png,docvqa_321ebde4ec0aa3e6.png,temporary_payment_detail_report,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the temporary payment detail report. The description contains an abbreviated product/shipping-related note, but no carrier or explicit shipping-method field is visible.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,b94537631214a13c1ffea3f851650ae396d0008ce4362bd007b71d45e730caaf
docvqa-manual-batch2-expanded-not_found-035,docvqa_audit_batch2_expanded,batch2-exact-07,1,True,,data/docminibench_v0_images/docvqa_321ebde4ec0aa3e6.png,docvqa_321ebde4ec0aa3e6.png,temporary_payment_detail_report,What is the discount code?,discount_code,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Discount”, “Promo”, “Coupon”, or discount-code-like field is visible on the temporary payment detail report.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,b94537631214a13c1ffea3f851650ae396d0008ce4362bd007b71d45e730caaf
docvqa-manual-batch2-expanded-not_found-036,docvqa_audit_batch2_expanded,batch2-exact-08,2,True,docvqa_4a20ada40f0db240.png,data/docminibench_v0_images/docvqa_3717d1d2970205a2.png,docvqa_3717d1d2970205a2.png,phone_message_slip,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the phone message slip. The slip contains a telephone/message context, but no number is labeled as fax.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,9076a8e34496fb73522ad79f2a7589a8a83190671bc7f5cbc54c23c879ea309d
docvqa-manual-batch2-expanded-not_found-037,docvqa_audit_batch2_expanded,batch2-exact-08,2,True,docvqa_4a20ada40f0db240.png,data/docminibench_v0_images/docvqa_3717d1d2970205a2.png,docvqa_3717d1d2970205a2.png,phone_message_slip,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the phone message slip.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,9076a8e34496fb73522ad79f2a7589a8a83190671bc7f5cbc54c23c879ea309d
docvqa-manual-batch2-expanded-not_found-038,docvqa_audit_batch2_expanded,batch2-exact-08,2,True,docvqa_4a20ada40f0db240.png,data/docminibench_v0_images/docvqa_3717d1d2970205a2.png,docvqa_3717d1d2970205a2.png,phone_message_slip,What is the payment due date?,payment_due_date,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No payment due date or due-date field is visible on the phone message slip.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,9076a8e34496fb73522ad79f2a7589a8a83190671bc7f5cbc54c23c879ea309d
docvqa-manual-batch2-expanded-not_found-039,docvqa_audit_batch2_expanded,batch2-exact-08,2,True,docvqa_4a20ada40f0db240.png,data/docminibench_v0_images/docvqa_3717d1d2970205a2.png,docvqa_3717d1d2970205a2.png,phone_message_slip,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the phone message slip.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,9076a8e34496fb73522ad79f2a7589a8a83190671bc7f5cbc54c23c879ea309d
docvqa-manual-batch2-expanded-not_found-040,docvqa_audit_batch2_expanded,batch2-exact-08,2,True,docvqa_4a20ada40f0db240.png,data/docminibench_v0_images/docvqa_3717d1d2970205a2.png,docvqa_3717d1d2970205a2.png,phone_message_slip,What is the discount code?,discount_code,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Discount”, “Promo”, “Coupon”, or discount-code-like field is visible on the phone message slip.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,9076a8e34496fb73522ad79f2a7589a8a83190671bc7f5cbc54c23c879ea309d
docvqa-manual-batch2-expanded-not_found-041,docvqa_audit_batch2_expanded,batch2-exact-09,2,True,docvqa_4dab7f68490852a6.png,data/docminibench_v0_images/docvqa_386f5e62fc5fa22f.png,docvqa_386f5e62fc5fa22f.png,budget_expense_form,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the budget expense form.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,ad8fb6f0821a3ab6ac35e735c3fd0c15b27212dd108511c4304243cc43adeed6
docvqa-manual-batch2-expanded-not_found-042,docvqa_audit_batch2_expanded,batch2-exact-09,2,True,docvqa_4dab7f68490852a6.png,data/docminibench_v0_images/docvqa_386f5e62fc5fa22f.png,docvqa_386f5e62fc5fa22f.png,budget_expense_form,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the budget expense form.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,ad8fb6f0821a3ab6ac35e735c3fd0c15b27212dd108511c4304243cc43adeed6
docvqa-manual-batch2-expanded-not_found-043,docvqa_audit_batch2_expanded,batch2-exact-09,2,True,docvqa_4dab7f68490852a6.png,data/docminibench_v0_images/docvqa_386f5e62fc5fa22f.png,docvqa_386f5e62fc5fa22f.png,budget_expense_form,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the budget expense form.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,ad8fb6f0821a3ab6ac35e735c3fd0c15b27212dd108511c4304243cc43adeed6
docvqa-manual-batch2-expanded-not_found-044,docvqa_audit_batch2_expanded,batch2-exact-09,2,True,docvqa_4dab7f68490852a6.png,data/docminibench_v0_images/docvqa_386f5e62fc5fa22f.png,docvqa_386f5e62fc5fa22f.png,budget_expense_form,What is the tracking number?,tracking_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No tracking number or carrier tracking field is visible on the budget expense form.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,ad8fb6f0821a3ab6ac35e735c3fd0c15b27212dd108511c4304243cc43adeed6
docvqa-manual-batch2-expanded-not_found-045,docvqa_audit_batch2_expanded,batch2-exact-09,2,True,docvqa_4dab7f68490852a6.png,data/docminibench_v0_images/docvqa_386f5e62fc5fa22f.png,docvqa_386f5e62fc5fa22f.png,budget_expense_form,What is the purchase order number?,purchase_order_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No purchase order number, PO number, or purchase-order field is visible on the budget expense form.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,ad8fb6f0821a3ab6ac35e735c3fd0c15b27212dd108511c4304243cc43adeed6
docvqa-manual-batch2-expanded-not_found-046,docvqa_audit_batch2_expanded,batch2-exact-10,1,True,,data/docminibench_v0_images/docvqa_3e69015b39175e87.png,docvqa_3e69015b39175e87.png,environment_survey_table,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the environment survey table page.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,69e4d8c7a7e19e3f036514ebc57cdaebefe23524c2336fa164caf6349fee9b70
docvqa-manual-batch2-expanded-not_found-047,docvqa_audit_batch2_expanded,batch2-exact-10,1,True,,data/docminibench_v0_images/docvqa_3e69015b39175e87.png,docvqa_3e69015b39175e87.png,environment_survey_table,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the environment survey table page.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,69e4d8c7a7e19e3f036514ebc57cdaebefe23524c2336fa164caf6349fee9b70
docvqa-manual-batch2-expanded-not_found-048,docvqa_audit_batch2_expanded,batch2-exact-10,1,True,,data/docminibench_v0_images/docvqa_3e69015b39175e87.png,docvqa_3e69015b39175e87.png,environment_survey_table,What is the payment due date?,payment_due_date,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No payment due date or due-date field is visible on the environment survey table page.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,69e4d8c7a7e19e3f036514ebc57cdaebefe23524c2336fa164caf6349fee9b70
docvqa-manual-batch2-expanded-not_found-049,docvqa_audit_batch2_expanded,batch2-exact-10,1,True,,data/docminibench_v0_images/docvqa_3e69015b39175e87.png,docvqa_3e69015b39175e87.png,environment_survey_table,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the environment survey table page.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,69e4d8c7a7e19e3f036514ebc57cdaebefe23524c2336fa164caf6349fee9b70
docvqa-manual-batch2-expanded-not_found-050,docvqa_audit_batch2_expanded,batch2-exact-10,1,True,,data/docminibench_v0_images/docvqa_3e69015b39175e87.png,docvqa_3e69015b39175e87.png,environment_survey_table,What is the purchase order number?,purchase_order_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No purchase order number, PO number, or purchase-order field is visible on the environment survey table page.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,69e4d8c7a7e19e3f036514ebc57cdaebefe23524c2336fa164caf6349fee9b70
docvqa-manual-batch2-expanded-not_found-051,docvqa_audit_batch2_expanded,batch2-exact-11,1,True,,data/docminibench_v0_images/docvqa_404ce70b9d2c333f.png,docvqa_404ce70b9d2c333f.png,report_foreword_scan,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the report foreword scan. The visible foreword text is faint but legible enough to see no fax-labeled field.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,24a7bfc38098e91bc0f1ecd640797aceb7c8ff570367f5d5a6537a751e5de51d
docvqa-manual-batch2-expanded-not_found-052,docvqa_audit_batch2_expanded,batch2-exact-11,1,True,,data/docminibench_v0_images/docvqa_404ce70b9d2c333f.png,docvqa_404ce70b9d2c333f.png,report_foreword_scan,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the report foreword scan.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,24a7bfc38098e91bc0f1ecd640797aceb7c8ff570367f5d5a6537a751e5de51d
docvqa-manual-batch2-expanded-not_found-053,docvqa_audit_batch2_expanded,batch2-exact-11,1,True,,data/docminibench_v0_images/docvqa_404ce70b9d2c333f.png,docvqa_404ce70b9d2c333f.png,report_foreword_scan,What is the payment due date?,payment_due_date,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No payment due date or due-date field is visible on the report foreword scan.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,24a7bfc38098e91bc0f1ecd640797aceb7c8ff570367f5d5a6537a751e5de51d
docvqa-manual-batch2-expanded-not_found-054,docvqa_audit_batch2_expanded,batch2-exact-11,1,True,,data/docminibench_v0_images/docvqa_404ce70b9d2c333f.png,docvqa_404ce70b9d2c333f.png,report_foreword_scan,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the report foreword scan.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,24a7bfc38098e91bc0f1ecd640797aceb7c8ff570367f5d5a6537a751e5de51d
docvqa-manual-batch2-expanded-not_found-055,docvqa_audit_batch2_expanded,batch2-exact-11,1,True,,data/docminibench_v0_images/docvqa_404ce70b9d2c333f.png,docvqa_404ce70b9d2c333f.png,report_foreword_scan,What is the discount code?,discount_code,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Discount”, “Promo”, “Coupon”, or discount-code-like field is visible on the report foreword scan.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,24a7bfc38098e91bc0f1ecd640797aceb7c8ff570367f5d5a6537a751e5de51d
docvqa-manual-batch2-expanded-not_found-056,docvqa_audit_batch2_expanded,batch2-exact-12,1,True,,data/docminibench_v0_images/docvqa_42b812fca2de2f23.png,docvqa_42b812fca2de2f23.png,balance_sheet_schedule_table,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the balance-sheet schedule table.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,4df1ae84022a34264362853640c9bf0921a86dd8b19eab58cf2097f7a86ae948
docvqa-manual-batch2-expanded-not_found-057,docvqa_audit_batch2_expanded,batch2-exact-12,1,True,,data/docminibench_v0_images/docvqa_42b812fca2de2f23.png,docvqa_42b812fca2de2f23.png,balance_sheet_schedule_table,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the balance-sheet schedule table.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,4df1ae84022a34264362853640c9bf0921a86dd8b19eab58cf2097f7a86ae948
docvqa-manual-batch2-expanded-not_found-058,docvqa_audit_batch2_expanded,batch2-exact-12,1,True,,data/docminibench_v0_images/docvqa_42b812fca2de2f23.png,docvqa_42b812fca2de2f23.png,balance_sheet_schedule_table,What is the payment due date?,payment_due_date,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No payment due date or due-date field is visible on the balance-sheet schedule table.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,4df1ae84022a34264362853640c9bf0921a86dd8b19eab58cf2097f7a86ae948
docvqa-manual-batch2-expanded-not_found-059,docvqa_audit_batch2_expanded,batch2-exact-12,1,True,,data/docminibench_v0_images/docvqa_42b812fca2de2f23.png,docvqa_42b812fca2de2f23.png,balance_sheet_schedule_table,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the balance-sheet schedule table.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,4df1ae84022a34264362853640c9bf0921a86dd8b19eab58cf2097f7a86ae948
docvqa-manual-batch2-expanded-not_found-060,docvqa_audit_batch2_expanded,batch2-exact-12,1,True,,data/docminibench_v0_images/docvqa_42b812fca2de2f23.png,docvqa_42b812fca2de2f23.png,balance_sheet_schedule_table,What is the purchase order number?,purchase_order_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No purchase order number, PO number, or purchase-order field is visible on the balance-sheet schedule table.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,4df1ae84022a34264362853640c9bf0921a86dd8b19eab58cf2097f7a86ae948
docvqa-manual-batch2-expanded-not_found-061,docvqa_audit_batch2_expanded,batch2-exact-13,1,True,,data/docminibench_v0_images/docvqa_55db519ade867e34.png,docvqa_55db519ade867e34.png,budget_request_summary_form,What is the fax number?,fax_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,No “Fax” or “Facsimile” label and no fax-labeled phone number is visible on the budget request summary form.,assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,703331fd895f3aeca993c92259da3bb0544a776ee8fc4cb0728fe9740578b360
docvqa-manual-batch2-expanded-not_found-062,docvqa_audit_batch2_expanded,batch2-exact-13,1,True,,data/docminibench_v0_images/docvqa_55db519ade867e34.png,docvqa_55db519ade867e34.png,budget_request_summary_form,What is the shipping method?,shipping_method,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Shipping method”, “Ship via”, carrier, or delivery-method field is visible on the budget request summary form.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,703331fd895f3aeca993c92259da3bb0544a776ee8fc4cb0728fe9740578b360
docvqa-manual-batch2-expanded-not_found-063,docvqa_audit_batch2_expanded,batch2-exact-13,1,True,,data/docminibench_v0_images/docvqa_55db519ade867e34.png,docvqa_55db519ade867e34.png,budget_request_summary_form,What is the vendor tax ID?,vendor_tax_id,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Vendor Tax ID”, “Tax ID”, “TIN”, or tax-identification field is visible on the budget request summary form.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,703331fd895f3aeca993c92259da3bb0544a776ee8fc4cb0728fe9740578b360
docvqa-manual-batch2-expanded-not_found-064,docvqa_audit_batch2_expanded,batch2-exact-13,1,True,,data/docminibench_v0_images/docvqa_55db519ade867e34.png,docvqa_55db519ade867e34.png,budget_request_summary_form,What is the discount code?,discount_code,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No “Discount”, “Promo”, “Coupon”, or discount-code-like field is visible on the budget request summary form.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,703331fd895f3aeca993c92259da3bb0544a776ee8fc4cb0728fe9740578b360
docvqa-manual-batch2-expanded-not_found-065,docvqa_audit_batch2_expanded,batch2-exact-13,1,True,,data/docminibench_v0_images/docvqa_55db519ade867e34.png,docvqa_55db519ade867e34.png,budget_request_summary_form,What is the purchase order number?,purchase_order_number,NOT_FOUND,not_found,abstain,confirmed_absent,assistant_visual_verified_pending_user_spotcheck,"No purchase order number, PO number, or purchase-order field is visible on the budget request summary form. The form contains budget/grant fields, but no PO-number or purchase-order field is visible.",assistant_visual_manual_audit,True,Assistant visual manual audit from uploaded image; not OCR/metadata-mechanically verified. User should spot-check before final submission.,703331fd895f3aeca993c92259da3bb0544a776ee8fc4cb0728fe9740578b360
